"","ANO4","TRIMESTRE","REGION","AGLOMERADO","PONDERA","CH04","P21","PP04B_COD","CH06","ESTADO","CAT_OCUP","CAT_INAC","INTENSI","PP03J","PP04D_COD"
"88936",2024,2,42,27,400,1,1e+05,"4904",31,1,2,0,1,1,"34123"
"88937",2024,2,42,27,171,1,0,"",73,3,0,1,NA,NA,""
"88938",2024,2,42,27,171,2,0,"",64,3,0,7,NA,NA,""
"88939",2024,2,44,17,162,1,1e+06,"8000",31,1,3,0,3,2,"47333"
"88940",2024,2,40,19,142,2,0,"",60,3,0,4,NA,NA,""
"88941",2024,2,40,19,142,1,78000,"6100",31,1,3,0,1,1,"45312"
"88942",2024,2,40,19,142,2,0,"",27,3,0,3,NA,NA,""
"88943",2024,2,40,19,142,2,0,"",21,3,0,3,NA,NA,""
"88944",2024,2,40,19,142,2,0,"",27,2,0,0,NA,NA,""
"88945",2024,2,40,19,133,1,2e+05,"4807",34,1,3,0,2,2,"30312"
"88946",2024,2,40,19,133,2,0,"",25,3,0,4,NA,NA,""
"88947",2024,2,40,19,133,2,0,"",4,4,0,5,NA,NA,""
"88948",2024,2,42,10,622,1,2e+05,"4000",30,1,3,0,2,9,"72314"
"88949",2024,2,42,10,622,2,0,"",30,3,0,4,NA,NA,""
"88950",2024,2,42,10,622,1,0,"",12,3,0,3,NA,NA,""
"88951",2024,2,42,10,622,1,0,"",8,4,0,3,NA,NA,""
"88952",2024,2,42,10,622,2,0,"",2,4,0,5,NA,NA,""
"88953",2024,2,42,10,622,2,170000,"1300",60,1,3,0,4,2,"80323"
"88954",2024,2,42,10,563,2,350000,"8501",45,1,3,0,1,1,"41313"
"88955",2024,2,42,10,563,1,0,"",16,3,0,3,NA,NA,""
"88956",2024,2,42,10,623,2,96000,"9700",37,1,3,0,2,2,"55314"
"88957",2024,2,42,10,623,1,280000,"4000",38,1,3,0,2,2,"72313"
"88958",2024,2,43,6,451,2,0,"",43,3,0,4,NA,NA,""
"88959",2024,2,43,6,451,2,0,"",17,3,0,3,NA,NA,""
"88960",2024,2,43,6,451,2,0,"",18,3,0,3,NA,NA,""
"88961",2024,2,43,6,451,2,0,"",14,3,0,3,NA,NA,""
"88962",2024,2,43,6,451,2,0,"",10,3,0,3,NA,NA,""
"88963",2024,2,43,6,451,1,360000,"2500",20,1,3,0,2,2,"80313"
"88964",2024,2,43,6,451,2,350000,"4000",24,1,3,0,2,2,"72313"
"88965",2024,2,43,6,111,1,-9,"9999",47,1,3,0,2,2,"99997"
"88966",2024,2,43,6,370,1,80000,"5601",29,1,3,0,1,1,"53313"
"88967",2024,2,43,6,486,1,8e+05,"4807",44,1,2,0,2,2,"30113"
"88968",2024,2,43,6,486,2,8e+05,"8600",43,1,3,0,3,2,"40312"
"88969",2024,2,43,6,486,2,0,"",10,3,0,3,NA,NA,""
"88970",2024,2,42,26,177,2,180000,"1009",63,1,2,0,2,2,"80123"
"88971",2024,2,42,26,177,1,1e+05,"1009",38,1,2,0,2,2,"80123"
"88972",2024,2,44,20,416,1,220000,"8401",23,1,3,0,2,2,"72313"
"88973",2024,2,44,20,423,1,280000,"4808",55,1,3,0,3,2,"32314"
"88974",2024,2,44,20,423,2,280000,"4808",53,1,3,0,3,2,"32314"
"88975",2024,2,44,17,298,2,450000,"5601",39,1,3,0,2,2,"53313"
"88976",2024,2,44,17,298,1,0,"",5,4,0,5,NA,NA,""
"88977",2024,2,44,17,298,2,0,"",16,3,0,3,NA,NA,""
"88978",2024,2,44,17,298,2,0,"",10,3,0,3,NA,NA,""
"88979",2024,2,44,17,208,2,0,"",53,3,0,4,NA,NA,""
"88980",2024,2,44,17,208,1,0,"",56,3,0,7,NA,NA,""
"88981",2024,2,44,17,208,1,-9,"4000",24,1,3,0,1,1,"72314"
"88982",2024,2,44,17,208,2,0,"",18,2,0,0,NA,NA,""
"88983",2024,2,44,17,208,2,0,"",14,3,0,3,NA,NA,""
"88984",2024,2,44,17,280,2,2e+05,"4804",32,1,2,0,3,1,"30133"
"88985",2024,2,44,17,280,2,0,"",15,3,0,3,NA,NA,""
"88986",2024,2,44,17,280,2,0,"",10,3,0,3,NA,NA,""
"88987",2024,2,44,17,280,1,0,"",8,4,0,3,NA,NA,""
"88988",2024,2,42,10,526,1,-9,"8102",35,1,2,0,1,1,"58113"
"88989",2024,2,42,10,526,2,0,"",30,3,0,4,NA,NA,""
"88990",2024,2,42,10,526,1,0,"",31,3,0,6,NA,NA,""
"88991",2024,2,42,10,476,2,-9,"9700",42,1,3,0,3,2,"57314"
"88992",2024,2,42,10,476,1,0,"",18,3,0,3,NA,NA,""
"88993",2024,2,41,8,288,1,0,"",41,2,3,0,NA,NA,""
"88994",2024,2,41,8,288,2,170000,"8200",27,1,3,0,2,2,"35333"
"88995",2024,2,41,8,290,2,0,"",63,3,0,4,NA,NA,""
"88996",2024,2,41,8,290,1,45000,"4000",35,1,2,0,1,1,"72113"
"88997",2024,2,41,8,290,2,0,"",61,3,0,6,NA,NA,""
"88998",2024,2,41,8,290,2,0,"",61,3,0,7,NA,NA,""
"88999",2024,2,41,8,358,2,350000,"9999",35,1,3,0,2,2,"30333"
"89000",2024,2,41,8,358,1,0,"",11,3,0,3,NA,NA,""
"89001",2024,2,41,8,358,1,0,"",9,4,0,3,NA,NA,""
"89002",2024,2,41,8,557,1,180000,"8101",34,1,3,0,2,2,"56314"
"89003",2024,2,41,8,557,2,240000,"1001",29,1,3,0,2,2,"20313"
"89004",2024,2,41,8,557,2,0,"",6,4,0,3,NA,NA,""
"89005",2024,2,41,8,302,2,0,"",65,3,0,4,NA,NA,""
"89006",2024,2,41,8,302,1,0,"",40,3,0,6,NA,NA,""
"89007",2024,2,41,8,302,1,0,"",67,3,0,6,NA,NA,""
"89008",2024,2,41,8,227,1,2e+05,"8401",31,1,3,0,3,2,"10312"
"89009",2024,2,41,8,227,1,0,"",12,3,0,3,NA,NA,""
"89010",2024,2,41,8,186,2,0,"",54,2,3,0,NA,NA,""
"89011",2024,2,41,12,217,2,0,"",45,3,0,3,NA,NA,""
"89012",2024,2,41,12,217,2,0,"",34,3,0,3,NA,NA,""
"89013",2024,2,41,12,217,2,0,"",10,3,0,3,NA,NA,""
"89014",2024,2,41,12,312,2,0,"",79,3,0,1,NA,NA,""
"89015",2024,2,41,12,312,1,0,"",48,3,0,4,NA,NA,""
"89016",2024,2,41,12,312,1,3e+05,"8000",40,1,3,0,2,2,"56313"
"89017",2024,2,41,12,161,1,0,"",69,2,2,0,NA,NA,""
"89018",2024,2,41,12,314,2,40000,"9602",59,1,2,0,2,2,"57113"
"89019",2024,2,41,12,314,2,60000,"4903",23,1,3,0,2,1,"34314"
"89020",2024,2,41,12,314,2,90000,"8509",35,1,2,0,1,1,"41112"
"89021",2024,2,41,12,314,1,0,"",7,4,0,3,NA,NA,""
"89022",2024,2,41,12,432,1,-9,"9999",33,1,2,0,3,2,"30113"
"89023",2024,2,41,12,432,2,-9,"6900",35,1,2,0,1,2,"11131"
"89024",2024,2,41,12,432,1,0,"",3,4,0,5,NA,NA,""
"89025",2024,2,41,12,372,2,0,"",31,2,3,0,NA,NA,""
"89026",2024,2,41,12,372,1,0,"",7,4,0,3,NA,NA,""
"89027",2024,2,41,12,372,2,0,"",6,4,0,3,NA,NA,""
"89028",2024,2,1,33,3016,1,0,"",6,4,0,3,NA,NA,""
"89029",2024,2,1,33,4011,2,2e+06,"6400",40,1,3,0,2,2,"20332"
"89030",2024,2,1,33,4011,1,6e+05,"5202",49,1,3,0,2,2,"20333"
"89031",2024,2,1,33,4011,1,0,"",8,4,0,3,NA,NA,""
"89032",2024,2,1,33,4011,2,0,"",4,4,0,5,NA,NA,""
"89033",2024,2,1,33,3659,1,1e+06,"2900",50,1,3,0,2,2,"30333"
"89034",2024,2,1,33,3659,2,3e+05,"9602",49,1,2,0,1,2,"57113"
"89035",2024,2,1,33,3659,2,0,"",14,3,0,3,NA,NA,""
"89036",2024,2,1,33,3659,1,5e+05,"4803",22,1,3,0,2,2,"10333"
"89037",2024,2,1,33,2181,2,0,"",66,3,0,4,NA,NA,""
"89038",2024,2,1,33,2217,1,62000,"4807",47,1,3,0,2,2,"30333"
"89039",2024,2,1,33,2217,2,3e+05,"4804",43,1,3,0,2,2,"45332"
"89040",2024,2,1,33,2217,1,3e+05,"6200",22,1,3,0,2,2,"81332"
"89041",2024,2,1,33,2217,1,0,"",15,3,0,3,NA,NA,""
"89042",2024,2,40,25,124,2,120000,"1009",38,1,3,0,2,2,"53314"
"89043",2024,2,40,25,124,2,0,"",19,3,0,4,NA,NA,""
"89044",2024,2,40,25,124,2,0,"",12,3,0,3,NA,NA,""
"89045",2024,2,40,19,149,1,0,"",40,3,0,3,NA,NA,""
"89046",2024,2,40,19,149,1,250000,"1009",37,1,3,0,2,2,"80323"
"89047",2024,2,40,19,149,1,0,"",71,3,0,1,NA,NA,""
"89048",2024,2,40,19,149,2,0,"",67,3,0,4,NA,NA,""
"89049",2024,2,40,19,178,1,0,"",83,3,0,1,NA,NA,""
"89050",2024,2,40,19,178,1,2500000,"4501",58,1,2,0,2,2,"30132"
"89051",2024,2,40,19,165,1,0,"",70,3,0,1,NA,NA,""
"89052",2024,2,40,19,165,2,180000,"102",48,1,3,0,2,2,"80313"
"89053",2024,2,40,19,165,1,250000,"2500",48,1,3,0,3,2,"82313"
"89054",2024,2,40,19,165,2,220000,"5601",26,1,3,0,3,2,"53313"
"89055",2024,2,40,19,165,2,0,"",15,3,0,3,NA,NA,""
"89056",2024,2,40,19,163,2,350000,"4807",75,1,2,0,2,2,"30113"
"89057",2024,2,40,19,163,1,2e+05,"4807",47,1,2,0,2,1,"30113"
"89058",2024,2,43,30,198,1,6e+05,"2001",42,1,3,0,2,2,"10333"
"89059",2024,2,43,30,198,1,6e+05,"7500",44,1,3,0,3,2,"40311"
"89060",2024,2,43,30,118,1,0,"",59,3,0,1,NA,NA,""
"89061",2024,2,43,30,118,2,0,"",59,3,0,4,NA,NA,""
"89062",2024,2,41,8,186,2,4e+05,"8600",29,1,3,0,3,2,"40312"
"89063",2024,2,41,8,186,2,0,"",22,3,0,3,NA,NA,""
"89064",2024,2,41,8,176,1,0,"",70,3,0,4,NA,NA,""
"89065",2024,2,41,8,176,2,0,"",71,3,0,4,NA,NA,""
"89066",2024,2,41,8,298,1,350000,"8501",28,1,3,0,2,2,"41312"
"89067",2024,2,41,8,309,2,190000,"8200",41,1,3,0,2,2,"43332"
"89068",2024,2,41,8,309,2,0,"",10,3,0,3,NA,NA,""
"89069",2024,2,43,6,160,2,0,"",67,3,0,1,NA,NA,""
"89070",2024,2,43,6,160,2,-9,"8200",41,1,3,0,4,2,"10332"
"89071",2024,2,43,6,160,1,0,"",45,3,0,4,NA,NA,""
"89072",2024,2,43,6,160,1,0,"",8,4,0,3,NA,NA,""
"89073",2024,2,43,6,161,1,0,"",74,3,0,1,NA,NA,""
"89074",2024,2,43,6,120,1,350000,"8501",42,1,3,0,1,2,"41312"
"89075",2024,2,43,6,120,1,78000,"1300",39,1,3,0,2,1,"80323"
"89076",2024,2,43,6,165,1,0,"",72,3,0,1,NA,NA,""
"89077",2024,2,43,6,165,2,0,"",68,3,0,4,NA,NA,""
"89078",2024,2,43,6,214,1,850000,"8401",42,1,3,0,2,2,"10333"
"89079",2024,2,43,13,781,1,0,"1009",35,1,2,0,2,2,"80123"
"89080",2024,2,43,13,781,2,730000,"4804",37,1,3,0,2,2,"30314"
"89081",2024,2,43,13,781,1,0,"",2,4,0,5,NA,NA,""
"89082",2024,2,43,13,781,1,0,"",14,3,0,3,NA,NA,""
"89083",2024,2,43,13,644,1,6e+05,"7100",55,1,2,0,3,2,"72131"
"89084",2024,2,43,13,644,2,4e+05,"8501",54,1,3,0,2,2,"41332"
"89085",2024,2,43,13,644,1,0,"",24,3,0,3,NA,NA,""
"89086",2024,2,43,13,644,2,0,"",20,3,0,3,NA,NA,""
"89087",2024,2,43,13,742,2,0,"",61,3,0,4,NA,NA,""
"89088",2024,2,43,13,742,1,0,"",67,3,0,1,NA,NA,""
"89089",2024,2,1,32,3080,2,3e+05,"9700",47,1,3,0,2,2,"57314"
"89090",2024,2,1,32,3080,2,0,"",21,2,3,0,NA,NA,""
"89091",2024,2,1,32,3080,2,0,"",4,4,0,5,NA,NA,""
"89092",2024,2,1,32,3080,1,560000,"8000",46,1,3,0,2,2,"10333"
"89093",2024,2,1,32,107,1,420000,"4502",31,1,3,0,2,1,"82313"
"89094",2024,2,1,32,107,2,3e+05,"1009",28,1,2,0,3,1,"80113"
"89095",2024,2,1,32,1438,2,0,"",28,3,0,3,NA,NA,""
"89096",2024,2,40,25,124,1,0,"",6,4,0,3,NA,NA,""
"89097",2024,2,40,25,124,1,40000,"9602",18,1,2,0,1,2,"57113"
"89098",2024,2,42,10,399,2,125000,"9700",60,1,3,0,1,1,"55314"
"89099",2024,2,43,13,964,2,0,"",71,3,0,1,NA,NA,""
"89100",2024,2,43,13,869,1,-9,"6800",41,1,2,0,2,2,"30132"
"89101",2024,2,43,13,869,2,-9,"6800",36,1,2,0,2,2,"10133"
"89102",2024,2,43,13,869,1,0,"",8,4,0,3,NA,NA,""
"89103",2024,2,43,13,869,1,0,"",1,4,0,5,NA,NA,""
"89104",2024,2,43,13,754,2,0,"",86,3,0,4,NA,NA,""
"89105",2024,2,43,13,754,2,2e+05,"4803",45,1,2,0,4,2,"30113"
"89106",2024,2,43,13,754,1,2e+05,"4803",46,1,2,0,3,2,"30113"
"89107",2024,2,43,13,754,1,2e+05,"4000",24,1,3,0,3,2,"72313"
"89108",2024,2,43,13,754,2,0,"",18,3,0,3,NA,NA,""
"89109",2024,2,43,13,925,2,120000,"9700",60,1,3,0,2,1,"57314"
"89110",2024,2,43,13,925,2,0,"",19,3,0,3,NA,NA,""
"89111",2024,2,43,36,194,2,150000,"7400",23,1,2,0,2,2,"80132"
"89112",2024,2,43,36,159,2,0,"",74,3,0,1,NA,NA,""
"89113",2024,2,43,30,118,2,0,"",20,3,0,3,NA,NA,""
"89114",2024,2,43,30,143,1,8e+05,"4903",33,1,3,0,3,2,"34323"
"89115",2024,2,43,30,205,2,0,"",31,2,3,0,NA,NA,""
"89116",2024,2,43,30,205,1,0,"",11,3,0,3,NA,NA,""
"89117",2024,2,43,30,205,2,0,"",9,4,0,3,NA,NA,""
"89118",2024,2,43,30,70,1,220000,"4000",66,1,2,0,4,2,"72113"
"89119",2024,2,43,30,70,1,-9,"1001",29,1,3,0,3,2,"80314"
"89120",2024,2,43,30,133,2,0,"",66,3,0,1,NA,NA,""
"89121",2024,2,43,30,133,1,5e+05,"5601",64,1,1,0,2,2,"05002"
"89122",2024,2,43,30,85,2,0,"",24,3,0,3,NA,NA,""
"89123",2024,2,43,30,103,1,-9,"4000",51,1,3,0,2,2,"72314"
"89124",2024,2,43,30,103,2,-9,"9700",41,1,3,0,2,2,"55314"
"89125",2024,2,43,30,103,1,0,"",18,3,0,3,NA,NA,""
"89126",2024,2,43,30,103,1,0,"",16,3,0,3,NA,NA,""
"89127",2024,2,43,30,103,1,0,"",13,3,0,3,NA,NA,""
"89128",2024,2,43,30,103,2,180000,"8600",21,1,3,0,3,2,"40312"
"89129",2024,2,43,30,132,2,0,"",51,3,0,4,NA,NA,""
"89130",2024,2,43,6,214,2,8e+05,"8401",36,1,3,0,2,2,"10333"
"89131",2024,2,43,6,214,1,0,"",11,3,0,3,NA,NA,""
"89132",2024,2,43,6,214,2,0,"",-1,4,0,5,NA,NA,""
"89133",2024,2,43,6,148,1,7e+05,"8600",54,1,3,0,2,2,"40332"
"89134",2024,2,43,6,148,2,580000,"8600",54,1,3,0,2,2,"40331"
"89135",2024,2,43,6,148,1,0,"",23,3,0,3,NA,NA,""
"89136",2024,2,43,6,148,1,0,"",20,3,0,3,NA,NA,""
"89137",2024,2,43,6,148,1,0,"",17,3,0,3,NA,NA,""
"89138",2024,2,43,6,195,1,0,"",53,3,0,1,NA,NA,""
"89139",2024,2,43,6,195,2,350000,"8501",30,1,3,0,2,2,"41332"
"89140",2024,2,43,6,195,2,0,"",7,4,0,3,NA,NA,""
"89141",2024,2,43,6,154,1,350000,"4803",63,1,3,0,3,2,"30333"
"89142",2024,2,43,6,154,2,6e+05,"8600",59,1,3,0,2,2,"40312"
"89143",2024,2,43,6,179,1,280000,"4000",48,1,2,0,2,2,"72113"
"89144",2024,2,43,6,179,2,0,"",49,3,0,4,NA,NA,""
"89145",2024,2,43,6,179,1,0,"",20,3,0,3,NA,NA,""
"89146",2024,2,43,6,179,1,0,"",18,3,0,3,NA,NA,""
"89147",2024,2,43,6,179,1,0,"",9,4,0,3,NA,NA,""
"89148",2024,2,1,32,1584,1,-9,"8600",67,1,3,0,2,2,"40201"
"89149",2024,2,1,32,1584,2,-9,"8600",66,1,3,0,2,2,"40311"
"89150",2024,2,1,32,1949,1,2e+05,"5601",21,1,3,0,3,2,"53203"
"89151",2024,2,1,32,1949,1,3e+05,"6200",63,1,3,0,2,1,"81331"
"89152",2024,2,1,32,933,1,-9,"4000",42,1,2,0,3,2,"72113"
"89153",2024,2,1,32,933,2,-9,"9700",42,1,3,0,2,2,"55314"
"89154",2024,2,1,32,933,1,0,"",22,3,0,4,NA,NA,""
"89155",2024,2,1,32,933,2,0,"",19,3,0,4,NA,NA,""
"89156",2024,2,1,32,933,1,0,"",21,3,0,3,NA,NA,""
"89157",2024,2,1,32,933,2,0,"",17,3,0,3,NA,NA,""
"89158",2024,2,1,32,1809,1,1500000,"9999",57,1,3,0,2,2,"81332"
"89159",2024,2,1,32,1365,1,0,"",67,3,0,4,NA,NA,""
"89160",2024,2,1,32,1365,1,-9,"1009",61,1,3,0,4,2,"80314"
"89161",2024,2,1,32,1365,1,0,"",65,3,0,4,NA,NA,""
"89162",2024,2,1,33,1014,2,0,"8700",46,1,3,0,3,2,"57314"
"89163",2024,2,1,33,1014,1,0,"",46,2,3,0,NA,NA,""
"89164",2024,2,1,33,1014,1,0,"",16,3,0,3,NA,NA,""
"89165",2024,2,43,36,169,1,5e+05,"4904",35,1,3,0,3,2,"34323"
"89166",2024,2,43,36,169,2,0,"",34,3,0,4,NA,NA,""
"89167",2024,2,43,36,169,2,0,"",9,4,0,3,NA,NA,""
"89168",2024,2,43,36,169,2,250000,"8401",22,1,3,0,2,2,"10333"
"89169",2024,2,43,36,124,2,0,"",74,3,0,1,NA,NA,""
"89170",2024,2,43,36,217,1,3e+05,"4000",40,1,2,0,3,2,"10133"
"89171",2024,2,43,36,217,2,480000,"8600",37,1,2,0,2,2,"40111"
"89172",2024,2,43,36,217,1,0,"",6,4,0,3,NA,NA,""
"89173",2024,2,43,36,217,2,0,"",2,4,0,5,NA,NA,""
"89174",2024,2,43,36,205,1,420000,"5601",31,1,3,0,3,2,"53313"
"89175",2024,2,43,38,89,2,320000,"4807",29,1,3,0,2,2,"30332"
"89176",2024,2,43,38,89,1,0,"",29,2,2,0,NA,NA,""
"89177",2024,2,43,38,89,1,9e+05,"5201",27,1,3,0,2,2,"72313"
"89178",2024,2,43,38,89,2,7e+05,"6200",26,1,3,0,2,2,"81333"
"89179",2024,2,43,38,126,2,0,"",84,3,0,1,NA,NA,""
"89180",2024,2,43,38,126,1,0,"",34,2,3,0,NA,NA,""
"89181",2024,2,43,38,126,2,80000,"9700",52,1,3,0,1,2,"55314"
"89182",2024,2,43,30,132,1,0,"",56,2,2,0,NA,NA,""
"89183",2024,2,43,30,132,1,0,"",12,3,0,3,NA,NA,""
"89184",2024,2,43,30,66,1,0,"",78,3,0,1,NA,NA,""
"89185",2024,2,43,30,66,1,650000,"8600",37,1,3,0,2,2,"10333"
"89186",2024,2,43,30,109,1,0,"",66,3,0,1,NA,NA,""
"89187",2024,2,43,30,109,2,0,"",83,3,0,7,NA,NA,""
"89188",2024,2,43,30,119,1,0,"",2,4,0,5,NA,NA,""
"89189",2024,2,43,30,119,2,0,"",52,3,0,7,NA,NA,""
"89190",2024,2,43,30,119,2,0,"",20,2,0,0,NA,NA,""
"89191",2024,2,43,30,119,2,0,"",26,3,0,3,NA,NA,""
"89192",2024,2,43,30,119,1,50000,"4000",37,1,2,0,1,1,"72113"
"89193",2024,2,43,30,119,1,0,"",4,4,0,5,NA,NA,""
"89194",2024,2,43,30,119,1,0,"",-1,4,0,5,NA,NA,""
"89195",2024,2,43,30,119,1,20000,"4502",24,1,2,0,1,1,"56114"
"89196",2024,2,43,30,119,2,0,"",24,3,0,4,NA,NA,""
"89197",2024,2,43,30,177,2,0,"",18,3,0,3,NA,NA,""
"89198",2024,2,43,30,177,1,-9,"9602",21,1,2,0,1,2,"57113"
"89199",2024,2,43,30,177,2,0,"",2,4,0,5,NA,NA,""
"89200",2024,2,43,6,228,2,3e+05,"8600",53,1,3,0,2,2,"10333"
"89201",2024,2,41,15,102,2,0,"",58,3,0,4,NA,NA,""
"89202",2024,2,41,15,102,1,0,"",67,3,0,7,NA,NA,""
"89203",2024,2,41,15,102,1,150000,"4000",42,1,3,0,2,1,"72313"
"89204",2024,2,41,15,102,2,60000,"4804",32,1,2,0,2,2,"30113"
"89205",2024,2,41,15,169,1,0,"",63,3,0,1,NA,NA,""
"89206",2024,2,41,15,169,1,350000,"8401",40,1,3,0,4,2,"48332"
"89207",2024,2,41,15,169,2,0,"",43,3,0,4,NA,NA,""
"89208",2024,2,41,15,169,1,0,"",17,3,0,3,NA,NA,""
"89209",2024,2,41,15,169,2,0,"",5,4,0,5,NA,NA,""
"89210",2024,2,41,15,169,1,0,"",-1,4,0,5,NA,NA,""
"89211",2024,2,41,15,169,1,0,"",55,3,0,7,NA,NA,""
"89212",2024,2,41,15,120,1,0,"",81,3,0,1,NA,NA,""
"89213",2024,2,40,19,85,1,5e+05,"3600",64,1,3,0,3,2,"72311"
"89214",2024,2,40,19,85,2,0,"",60,3,0,1,NA,NA,""
"89215",2024,2,40,19,85,1,0,"",25,3,0,3,NA,NA,""
"89216",2024,2,40,19,323,1,0,"",72,3,0,1,NA,NA,""
"89217",2024,2,40,19,254,2,150000,"1009",49,1,2,0,3,2,"53113"
"89218",2024,2,1,33,1014,1,0,"",14,3,0,3,NA,NA,""
"89219",2024,2,1,33,1497,2,0,"",60,3,0,3,NA,NA,""
"89220",2024,2,1,33,1497,2,0,"",30,3,0,3,NA,NA,""
"89221",2024,2,43,2,485,2,0,"",81,3,0,4,NA,NA,""
"89222",2024,2,43,2,485,1,80000,"8101",21,1,3,0,2,2,"58323"
"89223",2024,2,43,2,485,1,0,"",15,3,0,3,NA,NA,""
"89224",2024,2,43,2,730,1,0,"",70,3,0,1,NA,NA,""
"89225",2024,2,43,2,463,2,50000,"4804",62,1,2,0,3,1,"30113"
"89226",2024,2,43,2,900,2,0,"",18,3,0,3,NA,NA,""
"89227",2024,2,43,2,1934,2,0,"",67,3,0,1,NA,NA,""
"89228",2024,2,43,2,1079,2,0,"",20,3,0,3,NA,NA,""
"89229",2024,2,43,2,1079,2,0,"",18,3,0,3,NA,NA,""
"89230",2024,2,43,2,1079,2,0,"",23,3,0,3,NA,NA,""
"89231",2024,2,43,2,673,2,0,"",19,3,0,3,NA,NA,""
"89232",2024,2,43,2,673,2,-9,"4501",26,1,3,0,2,2,"10333"
"89233",2024,2,43,2,1119,2,0,"",27,3,0,3,NA,NA,""
"89234",2024,2,43,34,500,2,4e+05,"8600",24,1,3,0,3,2,"56314"
"89235",2024,2,43,34,500,1,0,"",5,4,0,5,NA,NA,""
"89236",2024,2,43,38,126,2,0,"",23,3,0,3,NA,NA,""
"89237",2024,2,43,38,127,2,580000,"4804",47,1,3,0,2,2,"30333"
"89238",2024,2,43,38,127,1,250000,"5601",22,1,3,0,3,2,"30333"
"89239",2024,2,43,38,127,1,0,"",19,2,0,0,NA,NA,""
"89240",2024,2,43,38,212,2,20000,"1009",30,1,2,0,1,1,"53113"
"89241",2024,2,43,38,212,1,20000,"5300",36,1,2,0,1,1,"35123"
"89242",2024,2,43,38,212,1,0,"",6,4,0,3,NA,NA,""
"89243",2024,2,43,38,212,2,0,"",1,4,0,5,NA,NA,""
"89244",2024,2,43,38,158,1,3e+05,"3300",31,1,3,0,3,2,"72313"
"89245",2024,2,43,38,158,2,5e+05,"4804",27,1,3,0,3,2,"30314"
"89246",2024,2,43,38,142,1,0,"",11,3,0,3,NA,NA,""
"89247",2024,2,43,38,142,1,0,"",6,4,0,3,NA,NA,""
"89248",2024,2,43,38,142,1,0,"",1,4,0,5,NA,NA,""
"89249",2024,2,43,38,142,1,550000,"4903",37,1,1,0,3,2,"05002"
"89250",2024,2,43,38,142,2,350000,"5202",34,1,1,0,2,2,"05002"
"89251",2024,2,43,38,185,1,0,"",75,3,0,1,NA,NA,""
"89252",2024,2,43,38,143,2,0,"",92,3,0,1,NA,NA,""
"89253",2024,2,43,30,191,2,5e+05,"5300",33,1,3,0,2,2,"10333"
"89254",2024,2,43,30,191,1,520000,"2202",30,1,3,0,2,2,"10333"
"89255",2024,2,41,12,255,1,250000,"1009",58,1,2,0,2,2,"80113"
"89256",2024,2,41,12,255,2,250000,"1009",58,1,2,0,2,2,"30113"
"89257",2024,2,41,12,284,1,2e+05,"9503",43,1,2,0,2,2,"82113"
"89258",2024,2,41,12,284,2,120000,"9700",40,1,3,0,2,2,"55314"
"89259",2024,2,41,12,284,1,0,"",16,3,0,3,NA,NA,""
"89260",2024,2,41,12,284,1,0,"",10,3,0,3,NA,NA,""
"89261",2024,2,41,12,284,2,0,"",4,4,0,5,NA,NA,""
"89262",2024,2,41,12,284,2,0,"",2,4,0,5,NA,NA,""
"89263",2024,2,41,12,374,1,350000,"6100",27,1,3,0,3,2,"30333"
"89264",2024,2,41,12,374,1,4e+05,"4808",59,1,3,0,3,2,"80323"
"89265",2024,2,41,12,293,2,95000,"9700",60,1,3,0,2,2,"55314"
"89266",2024,2,41,12,293,2,50000,"9700",39,1,3,0,2,2,"55314"
"89267",2024,2,41,12,293,2,0,"",36,3,0,4,NA,NA,""
"89268",2024,2,41,12,293,1,0,"",27,3,0,7,NA,NA,""
"89269",2024,2,41,12,293,2,0,"",25,3,0,3,NA,NA,""
"89270",2024,2,40,25,143,1,180000,"4000",27,1,2,0,2,2,"72113"
"89271",2024,2,40,25,128,2,0,"",78,3,0,4,NA,NA,""
"89272",2024,2,40,25,254,1,220000,"4000",46,1,3,0,2,2,"56314"
"89273",2024,2,40,25,152,2,0,"",21,3,0,4,NA,NA,""
"89274",2024,2,40,25,152,2,350000,"8600",49,1,3,0,2,2,"56314"
"89275",2024,2,40,25,152,1,380000,"4000",61,1,2,0,2,2,"72113"
"89276",2024,2,40,25,130,2,0,"",76,3,0,1,NA,NA,""
"89277",2024,2,40,25,130,2,0,"",54,3,0,4,NA,NA,""
"89278",2024,2,40,25,130,1,-9,"4000",29,1,2,0,3,2,"72113"
"89279",2024,2,40,25,130,2,210000,"8501",37,1,3,0,2,2,"10333"
"89280",2024,2,40,25,130,1,0,"",17,3,0,3,NA,NA,""
"89281",2024,2,40,25,139,2,0,"",49,3,0,1,NA,NA,""
"89282",2024,2,40,25,139,1,4e+05,"1502",22,1,3,0,2,2,"80323"
"89283",2024,2,40,25,139,1,0,"",15,3,0,3,NA,NA,""
"89284",2024,2,40,25,139,2,0,"",3,4,0,5,NA,NA,""
"89285",2024,2,40,25,109,2,0,"",64,3,0,1,NA,NA,""
"89286",2024,2,40,25,124,1,2e+05,"4000",39,1,2,0,2,1,"72113"
"89287",2024,2,43,34,500,1,0,"",21,2,2,0,NA,NA,""
"89288",2024,2,43,34,327,2,48000,"8501",45,1,3,0,1,2,"41332"
"89289",2024,2,43,34,327,2,250000,"8509",20,1,3,0,2,2,"51312"
"89290",2024,2,43,34,327,2,0,"",17,3,0,3,NA,NA,""
